movieID,title,genres,imdbID,director,cast,runtime,language,rating_imdb,country
210,Wild Bill (1995),Western,114938,Walter Hill,Jeff Bridges|Ellen Barkin|John Hurt|Diane Lane|Keith Carradine,98,English|Sioux|Cantonese,5.9,United States
211,"Browning Version, The (1994)",Drama,109340,Mike Figgis,Albert Finney|Greta Scacchi|Matthew Modine|Julian Sands|Michael Gambon,97,English,7.2,United Kingdom
212,Bushwhacked (1995),Comedy,112602,Greg Beeman,Daniel Stern|Jon Polito|Brad Sullivan|Ann Dowd|Anthony Heald,90,English,5.6,United States
214,Before the Rain (Pred dozhdot) (1994),Drama,110882,,,,,,
215,Before Sunrise (1995),Drama|Romance,112471,Richard Linklater,Ethan Hawke|Julie Delpy|Andrea Eckert|Hanno Pöschl|Karl Bruckschwaiger,101,English|German|French,8.1,United States|Austria|Switzerland
216,Billy Madison (1995),Comedy,112508,Tamra Davis,Adam Sandler|Darren McGavin|Bridgette Wilson-Sampras|Bradley Whitford|Josh Mostel,89,English|French|Spanish,6.4,United States
217,"Babysitter, The (1995)",Drama|Thriller,112438,Guy Ferland,Alicia Silverstone|Jeremy London|J.T. Walsh|Lee Garlington|Nicky Katt,90,English,4.3,United States
218,Boys on the Side (1995),Comedy|Drama,112571,Herbert Ross,Whoopi Goldberg|Mary-Louise Parker|Drew Barrymore|Matthew McConaughey|James Remar,115,English,6.5,United States|France
219,"Cure, The (1995)",Drama,112757,Peter Horton,Brad Renfro|Aeryk Egan|Delphine French|Mona Powell|Andrew Broder,97,English,7.7,United States
220,Castle Freak (1995),Horror,112643,Stuart Gordon,Jeffrey Combs|Barbara Crampton|Jonathan Fuller|Jessica Dollarhide|Massimo Sarchielli,90,English|Italian|Swedish,5.9,United States
222,Circle of Friends (1995),Drama|Romance,112679,Pat O'Connor,Chris O'Donnell|Minnie Driver|Geraldine O'Rawe|Saffron Burrows|Alan Cumming,103,English,6.6,Ireland|United States|United Kingdom
223,Clerks (1994),Comedy,109445,Kevin Smith,Brian O'Halloran|Jeff Anderson|Marilyn Ghigliotti|Lisa Spoonauer|Jason Mewes,92,English,7.7,United States
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,Jeremy Leven,Marlon Brando|Johnny Depp|Faye Dunaway|Géraldine Pailhas|Bob Dishy,97,English|Spanish,6.7,United States
225,Disclosure (1994),Drama|Thriller,109635,Barry Levinson,Michael Douglas|Demi Moore|Donald Sutherland|Caroline Goodall|Roma Maffia,128,English,6.1,United States
226,Dream Man (1995),Thriller,112899,René Bonnière,Patsy Kensit|Bruce Greenwood|Andrew McCarthy|Denise Crosby|Armin Shimerman,94,English,4.7,Canada|United States
227,Drop Zone (1994),Action,109676,John Badham,Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec,101,English,5.6,United States
228,Destiny Turns on the Radio (1995),Comedy,112854,,,,,,
229,Death and the Maiden (1994),Drama|Thriller,109579,Roman Polanski,Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega,103,English,7.3,United Kingdom|France
233,Exotica (1994),Drama,109759,,,,,,
234,Exit to Eden (1994),Comedy,109758,Garry Marshall,Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|Hector Elizondo,113,English,4.2,United States
235,Ed Wood (1994),Comedy|Drama,109707,Tim Burton,Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones,127,English,7.8,United States
236,French Kiss (1995),Comedy|Romance,113117,Lawrence Kasdan,Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|François Cluzet,111,English|French,6.6,United Kingdom|United States
237,Forget Paris (1995),Comedy|Romance,113097,Billy Crystal,Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur,101,English,6.5,United States
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,113028,Phillip Borsos,Mimi Rogers|Bruce Davison|Jesse Bradford|Tom Bower|Joel Palmer,81,English,6.4,United States
239,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,113198,Kevin Lima,Bill Farmer|Jason Marsden|Jim Cummings|Kellie Martin|Rob Paulsen,78,English,6.8,United States|Australia|France|Canada
240,Hideaway (1995),Thriller,113303,Brett Leonard,Jeff Goldblum|Christine Lahti|Alicia Silverstone|Jeremy Sisto|Alfred Molina,106,English,5.3,United States
241,Fluke (1995),Children's|Drama,113089,,,,,,
242,Farinelli: il castrato (1994),Drama|Musical,109771,Gérard Corbiau,Stefano Dionisi|Enrico Lo Verso|Elsa Zylberstein|Caroline Cellier|Marianne Basler,111,French|Italian,6.8,France|Italy|Belgium|United Kingdom
243,Gordy (1995),Comedy,113199,Mark Lewis,Doug Stone|Kristy Young|James Donadio|Deborah Hobart|Tom Lester,90,English,3.8,United States
244,Gumby: The Movie (1995),Animation|Children's,113234,Art Clokey,Dal McKennon|Art Clokey|Gloria Clokey|Manny La Carruba|Alice Young,90,English,6.3,United States
245,"Glass Shield, The (1994)",Crime|Drama,109906,Charles Burnett,Erich Anderson|Richard Anderson|Thomas Babson|Monty Bane|Ernie Lee Banks,109,English,6.2,France|United States
246,Hoop Dreams (1994),Documentary,110057,,,,,,
247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,110005,Peter Jackson,Melanie Lynskey|Kate Winslet|Sarah Peirse|Diana Kent|Clive Merrison,99,English|French,7.3,New Zealand|Germany
248,Houseguest (1994),Comedy,110066,Randall Miller,Sinbad|Phil Hartman|Kim Greist|Kim Murphy|Chauncey Leopardi,113,English,6.0,United States
249,Immortal Beloved (1994),Drama|Romance,110116,Bernard Rose,Gary Oldman|Jeroen Krabbé|Isabella Rossellini|Johanna ter Steege|Marco Hofschneider,121,English|Hungarian,7.5,United Kingdom|United States
251,"Hunted, The (1995)",Action,113360,J.F. Lawton,Christopher Lambert|John Lone|Joan Chen|Yoshio Harada|Yôko Shimada,110,English|Japanese,6.0,United States
252,I.Q. (1994),Comedy|Romance,110099,Fred Schepisi,Tim Robbins|Meg Ryan|Walter Matthau|Lou Jacobi|Gene Saks,100,English|German,6.2,United States
254,Jefferson in Paris (1995),Drama,113463,James Ivory,Nick Nolte|Gwyneth Paltrow|Estelle Eonnet|Thandie Newton|Seth Gilliam,139,English|French,5.7,United States|France
256,Junior (1994),Comedy|Sci-Fi,110216,Ivan Reitman,Arnold Schwarzenegger|Danny DeVito|Emma Thompson|Frank Langella|Pamela Reed,109,English,4.6,United States
257,Just Cause (1995),Mystery|Thriller,113501,Arne Glimcher,Sean Connery|Laurence Fishburne|Kate Capshaw|Blair Underwood|Ed Harris,102,English,6.4,United States
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,113538,Michael Gottlieb,Thomas Ian Nicholas|Joss Ackland|Art Malik|Paloma Baeza|Kate Winslet,89,English,4.7,United States|Hungary|United Kingdom
259,Kiss of Death (1995),Crime|Drama|Thriller,113552,,,,,,
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,76759,George Lucas,Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness,121,English,8.6,United States
261,Little Women (1994),Drama,110367,Gillian Armstrong,Winona Ryder|Gabriel Byrne|Trini Alvarado|Samantha Mathis|Kirsten Dunst,115,English|German|French,7.3,United States|Canada
262,"Little Princess, A (1995)",Children's|Drama,113670,Alfonso Cuarón,Liesel Matthews|Eleanor Bron|Liam Cunningham|Rusty Schwimmer|Arthur Malet,97,English|French,7.7,United States
263,Ladybird Ladybird (1994),Drama,110296,Ken Loach,Crissy Rock|Vladimir Vega|Sandie Lavelle|Mauricio Venegas|Ray Winstone,101,English,7.4,United Kingdom
264,"Enfer, L' (1994)",Drama,109731,Claude Chabrol,Emmanuelle Béart|François Cluzet|Nathalie Cardone|André Wilms|Marc Lavoine,102,French,7.1,France
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,103994,Alfonso Arau,Marco Leonardi|Lumi Cavazos|Regina Torné|Mario Iván Martínez|Ada Carrasco,105,Spanish|English,7.1,Mexico
266,Legends of the Fall (1994),Drama|Romance|War|Western,110322,Edward Zwick,Brad Pitt|Anthony Hopkins|Aidan Quinn|Julia Ormond|Henry Thomas,133,English|Cornish,7.5,United States
268,Little Odessa (1994),Drama,110365,James Gray,Tim Roth|Edward Furlong|Moira Kelly|Vanessa Redgrave|Paul Guilfoyle,98,English,6.7,United States
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,Allison Anders,Angel Aviles|Seidy Lopez|Jacob Vargas|Devine|Monica Lutton,92,English,6.5,United States|United Kingdom
270,Love Affair (1994),Drama|Romance,110391,Glenn Gordon Caron,Warren Beatty|Annette Bening|Katharine Hepburn|Garry Shandling|Chloe Webb,108,English,6.0,United States
271,Losing Isaiah (1995),Drama,113691,Stephen Gyllenhaal,Jessica Lange|Halle Berry|David Strathairn|Cuba Gooding Jr.|Daisy Eagan,111,English,6.4,United States
272,"Madness of King George, The (1994)",Drama,110428,Nicholas Hytner,Rupert Graves|Helen Mirren|Amanda Donohoe|Charlotte Curley|Peter Bride-Kirk,110,English,7.2,United Kingdom
274,Man of the House (1995),Comedy,113755,James Orr,Chevy Chase|Farrah Fawcett|Jonathan Taylor Thomas|George Wendt|David Shiner,96,English,5.2,United States
275,Mixed Nuts (1994),Comedy,110538,Nora Ephron,Steve Martin|Madeline Kahn|Robert Klein|Anthony LaPaglia|Juliette Lewis,97,English,5.5,United States
276,Milk Money (1994),Comedy|Romance,110516,Richard Benjamin,Melanie Griffith|Ed Harris|Michael Patrick Carter|Malcolm McDowell|Anne Heche,110,English,5.6,United States
277,Miracle on 34th Street (1994),Drama,110527,Les Mayfield,Richard Attenborough|Elizabeth Perkins|Dylan McDermott|J.T. Walsh|James Remar,114,English|American Sign Language|Dutch|Italian|Russian|Swahili,6.5,United States
278,Miami Rhapsody (1995),Comedy,113808,David Frankel,Sarah Jessica Parker|Gil Bellows|Antonio Banderas|Mia Farrow|Paul Mazursky,95,English,5.3,United States
279,My Family (1995),Drama,113896,Gregory Nava,Edward James Olmos|Rafael Cortes|Ivette Reina|Amelia Zapata|Jacob Vargas,128,English|Spanish,7.3,United States
280,Murder in the First (1995),Drama|Thriller,113870,Marc Rocco,Christian Slater|Kevin Bacon|Gary Oldman|Embeth Davidtz|William H. Macy,122,English,7.3,United States|France
281,Nobody's Fool (1994),Drama,110684,Robert Benton,Paul Newman|Jessica Tandy|Bruce Willis|Melanie Griffith|Dylan Walsh,110,English,7.4,United States
282,Nell (1994),Drama,110638,Michael Apted,Jodie Foster|Liam Neeson|Natasha Richardson|Richard Libertini|Nick Searcy,112,English,6.5,United States
283,New Jersey Drive (1995),Crime|Drama,113967,Nick Gomez,Shar-Ron Corley|Gabriel Casseus|Saul Stein|Gwen McGee|Andre Moore,98,English,6.7,United States
285,Beyond Bedlam (1993),Drama|Horror,106402,Vadim Jean,Craig Fairbrass|Elizabeth Hurley|Keith Allen|Anita Dobson|Jesse Birdsall,89,English,3.3,United Kingdom
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,113948,Albert Pyun,Sue Price|Chad Stahelski|Tina Cote|Earl White|Jahi J.J. Zuri,83,English,3.9,United States
287,Nina Takes a Lover (1994),Comedy|Romance,110671,Alan Jacobs,Laura San Giacomo|Paul Rhys|Michael O'Keefe|Cristi Conaway|Fisher Stevens,100,English,5.5,United States
288,Natural Born Killers (1994),Action|Thriller,110632,Oliver Stone,Woody Harrelson|Juliette Lewis|Tom Sizemore|Rodney Dangerfield|Everett Quinton,118,English|Navajo|Japanese,7.3,United States
289,Only You (1994),Comedy|Romance,110737,Norman Jewison,Marisa Tomei|Robert Downey Jr.|Bonnie Hunt|Joaquim de Almeida|Fisher Stevens,115,English|Italian,6.5,United States|Italy
290,Once Were Warriors (1994),Crime|Drama,110729,Lee Tamahori,Rena Owen|Temuera Morrison|Mamaengaroa Kerr-Bell|Julian Arahanga|Taungaroa Emile,102,English|Maori|Spanish,7.9,New Zealand
292,Outbreak (1995),Action|Drama|Thriller,114069,Wolfgang Petersen,Dustin Hoffman|Rene Russo|Morgan Freeman|Kevin Spacey|Cuba Gooding Jr.,127,English|Korean|French,6.6,United States
294,"Perez Family, The (1995)",Comedy|Romance,114113,Mira Nair,Marisa Tomei|Alfred Molina|Anjelica Huston|Chazz Palminteri|Trini Alvarado,113,English,6.0,United States
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,114210,Joshua Brand,William Baldwin|John Leguizamo|Sadie Frost|Erika Eleniak|Michael Lerner,94,English,5.4,United States
296,Pulp Fiction (1994),Crime|Drama,110912,Quentin Tarantino,Tim Roth|Amanda Plummer|Laura Lovelace|John Travolta|Samuel L. Jackson,154,English|Spanish|French,8.9,United States
297,Panther (1995),Drama,114084,Mario Van Peebles,Kadeem Hardison|Bokeem Woodbine|Joe Don Baker|Courtney B. Vance|Tyrin Turner,124,English,6.5,United Kingdom|United States
299,Priest (1994),Drama,110889,Antonia Bird,Linus Roache|Tom Wilkinson|Robert Carlyle|Cathy Tyson|Lesley Sharp,105,English,7.0,United Kingdom
300,Quiz Show (1994),Drama,110932,Robert Redford,John Turturro|Rob Morrow|Ralph Fiennes|Paul Scofield|David Paymer,133,English,7.5,United States
303,"Quick and the Dead, The (1995)",Action|Adventure|Western,114214,Sam Raimi,Sharon Stone|Gene Hackman|Russell Crowe|Leonardo DiCaprio|Tobin Bell,107,English|Spanish,6.4,Japan|United States
304,Roommates (1995),Comedy|Drama,114296,Peter Yates,Peter Falk|D.B. Sweeney|Julianne Moore|Ellen Burstyn|Jan Rubes,108,English,6.4,United States
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,Robert Altman,Marcello Mastroianni|Sophia Loren|Jean-Pierre Cassel|Kim Basinger|Chiara Mastroianni,133,English|French|Italian|Russian|Spanish,5.1,United States
310,Rent-a-Kid (1995),Comedy,114268,Fred Gerber,Leslie Nielsen|Christopher Lloyd|Matt McCoy|Sherry Miller|Amos Crawley,85,English,5.5,United States|Canada
311,Relative Fear (1994),Horror|Thriller,110965,George Mihalka,Darlanne Fluegel|Martin Neufeld|James Brolin|Denise Crosby|M. Emmet Walsh,94,English,5.8,Canada
312,Stuart Saves His Family (1995),Comedy,114571,Harold Ramis,Al Franken|Laura San Giacomo|Vincent D'Onofrio|Shirley Knight|Harris Yulin,95,English,5.2,Germany|United States
313,"Swan Princess, The (1994)",Animation|Children's,111333,,,,,,
314,"Secret of Roan Inish, The (1994)",Drama,111112,John Sayles,Jeni Courtney|Pat Slowey|Dave Duffy|Declan Hannigan|Mairéad Ní Ghallchóir,103,English|Irish,7.5,United States|Ireland
315,"Specialist, The (1994)",Action,111255,Luis Llosa,Sylvester Stallone|Sharon Stone|James Woods|Rod Steiger|Eric Roberts,110,English,5.6,United States
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,,,,,,
317,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,111070,John Pasquin,Tim Allen|Judge Reinhold|Wendy Crewson|Eric Lloyd|David Krumholtz,97,English|Spanish,6.4,United States
318,"Shawshank Redemption, The (1994)",Drama,111161,Frank Darabont,Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler|Clancy Brown,142,English,9.3,United States
319,Shallow Grave (1994),Thriller,111149,Danny Boyle,Kerry Fox|Christopher Eccleston|Ewan McGregor|Ken Stott|Keith Allen,89,English,7.3,United Kingdom
320,Suture (1993),Film-Noir|Thriller,108260,Scott McGehee|David Siegel,Dennis Haysbert|Mel Harris|Sab Shimono|Dina Merrill|Michael Harris,96,English,6.6,United States
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,Tomás Gutiérrez Alea|Juan Carlos Tabío,Jorge Perugorría|Vladimir Cruz|Mirta Ibarra|Francisco Gattorno|Joel Angelino,108,Spanish|English|French,7.4,Cuba|Mexico|Spain|United States
322,Swimming with Sharks (1995),Comedy|Drama,114594,George Huang,Kevin Spacey|Frank Whaley|Michelle Forbes|Benicio Del Toro|T.E. Russell,93,English,7.1,United States
324,"Sum of Us, The (1994)",Comedy,111309,Geoff Burton|Kevin Dowling,Jack Thompson|Russell Crowe|John Polson|Deborah Kennedy|Joss Moroney,100,English,7.3,Australia
325,National Lampoon's Senior Trip (1995),Comedy,113936,Kelly Makin,Matt Frewer|Valerie Mahaffey|Lawrence Dane|Tommy Chong|Jeremy Renner,91,English,5.7,Canada|United States
326,To Live (Huozhe) (1994),Drama,110081,Yimou Zhang,You Ge|Li Gong|Ben Niu|Wu Jiang|Deng Fei,133,Mandarin,8.3,China|Hong Kong
327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,114614,Rachel Talalay,Lori Petty|Ice-T|Naomi Watts|Don Harvey|Jeff Kober,104,English,5.3,United States|United Kingdom
329,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,111280,David Carson,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn,118,English|Klingon,6.6,United States
330,Tales from the Hood (1995),Comedy|Horror,114609,Rusty Cundieff,Clarence Williams III|Joe Torry|De'aundre Bonds|Samuel Monroe Jr.|Wings Hauser,98,English,6.3,United States
331,Tom & Viv (1994),Drama,111454,Brian Gilbert,Willem Dafoe|Miranda Richardson|Rosemary Harris|Tim Dutton|Nickolas Grace,125,English,6.3,United Kingdom|United States
332,Village of the Damned (1995),Horror|Sci-Fi,114852,John Carpenter,Christopher Reeve|Kirstie Alley|Linda Kozlowski|Michael Paré|Meredith Salenger,98,English,5.6,United States
333,Tommy Boy (1995),Comedy,114694,Peter Segal,Chris Farley|David Spade|Brian Dennehy|Bo Derek|Dan Aykroyd,97,English,7.1,United States
334,Vanya on 42nd Street (1994),Drama,111590,Louis Malle,Phoebe Brand|Lynn Cohen|George Gaynes|Jerry Mayer|Julianne Moore,119,English,7.4,United States
336,"Walking Dead, The (1995)",Drama|War,114888,Preston A. Whitmore II,Allen Payne|Eddie Griffin|Joe Morton|Vonte Sweet|Roger Floyd,88,English,4.8,United States
337,What's Eating Gilbert Grape (1993),Drama,108550,Lasse Hallström,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Mary Steenburgen|Darlene Cates,118,English,7.8,United States
338,Virtuosity (1995),Sci-Fi|Thriller,114857,Brett Leonard,Denzel Washington|Kelly Lynch|Russell Crowe|Stephen Spinella|William Forsythe,106,English,5.6,United States
339,While You Were Sleeping (1995),Comedy|Romance,114924,Jon Turteltaub,Sandra Bullock|Bill Pullman|Peter Gallagher|Peter Boyle|Jack Warden,103,English,6.7,United States
340,"War, The (1994)",Adventure|Drama,111667,Jon Avnet,Elijah Wood|Kevin Costner|Mare Winningham|Lexi Randall|LaToya Chisholm,126,English,6.8,United States
341,Double Happiness (1994),Drama,109655,Mina Shum,Sandra Oh|Stephen Chang|Alannah Ong|Donald Fong|Frances Isles,87,English|Cantonese,7.0,Canada
342,Muriel's Wedding (1994),Comedy|Romance,110598,P.J. Hogan,Sophie Lee|Roz Hammond|Toni Collette|Belinda Jarrett|Pippa Grandison,106,English,7.2,Australia|France
343,"Baby-Sitters Club, The (1995)",Children's,112435,Melanie Mayron,Schuyler Fisk|Bre Blair|Rachael Leigh Cook|Larisa Oleynik|Tricia Joe,94,English,5.8,United States
344,Ace Ventura: Pet Detective (1994),Comedy,109040,Tom Shadyac,Jim Carrey|Courteney Cox|Sean Young|Tone Loc|Dan Marino,86,English,6.9,United States
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,Stephan Elliott,Hugo Weaving|Guy Pearce|Terence Stamp|Rebel Penfold-Russell|John Casey,104,English|Filipino,7.4,Australia
346,Backbeat (1993),Drama|Musical,106339,Iain Softley,Sheryl Lee|Stephen Dorff|Ian Hart|Gary Bakewell|Chris O'Neill,100,English|German|French|Russian,6.6,United Kingdom|Germany
347,Bitter Moon (1992),Drama,104779,Roman Polanski,Peter Coyote|Emmanuelle Seigner|Hugh Grant|Kristin Scott Thomas|Victor Banerjee,139,English|French,7.2,France|United Kingdom|United States
348,Bullets Over Broadway (1994),Comedy,109348,Woody Allen,John Cusack|Dianne Wiest|Jennifer Tilly|Chazz Palminteri|Mary-Louise Parker,98,English,7.4,United States
349,Clear and Present Danger (1994),Action|Adventure|Thriller,109444,Phillip Noyce,Harrison Ford|Willem Dafoe|Anne Archer|Joaquim de Almeida|Henry Czerny,141,English,6.9,United States|Mexico
